id,title,description,category,location,address,start_time,end_time,price,place_id,source,business_id,tags,photo_references,created_at,updated_at,status
264bae39-b819-44ce-af20-4c9afa984fc1,Guided Tour at Raymer's Cove,Learn about the history and significance,tourist_attraction,0101000020E61000001EB814A1225C56C0482A9D595C8B4540,"2900 Lake Mendota Dr, Madison, WI 53705, USA",2025-05-03 17:15:00+00,2025-05-03 18:15:00+00,10.00,9b02b651-c9a5-457e-8785-76c57c726cd8,generated,,"[""tourist_attraction"",""park""]","[""AeeoHcLjHyANWMA8dkaul1gcunjuOzzjW_qEegLTyZ5Jb7dThUHk1ZiCgjn5Ofhnoj9YHD1-LOQI39fBNWrR1ju_0Zci4SISWoPoyfT0lhhhsy53yMFMVQ94T0zh_QugON8GrgFsbVX9S3-e5FNAdFiDj1d6CqMjUx4NUMLonPiM4xfx492331HLCr7Vjt151towvtmX-mJ8vJTCt4WyewV0DsX-_98-CYYVnBNCezBYjrEYpXRKwdXKC-cn_4yl0kwFZ8-6wkJY0JVGcpHiGYhrvdAX_zgBaaMvUC5X5siyWqHEYnJ3PLUmTObcYVq6s0dMvMAy2ShPE8jm9w6VWQQ0TM-xxs7VIksoFrJ6kRsIaZ5l0D8qF4thmQoIbxtCBO036ppKqIFFmVywIn288xsd-vwhd01kQUgAFSwaQr_eDipZn34BNC-ht-8mMNP9fFWWRLSr4Eu1PHBoLrDNor8SQXIjCCsBWV4etMH9R4E5mHDplXMxtKurGg4hRwxhWPZfESARdsKEwd1M3OjwYKM2y-dWB97Bt3ycRpKBEVC23g4UqSvJEhIgcfHPCZOGcH7j-mhCIL0DqZGw4bV5anxsn8-p1sem5ifefFXhPfc6i0-OnntzGOphYJhlwhYxEjk4itLIzl-O""]",2025-04-27 01:41:41.538952+00,2025-04-27 01:41:41.538952+00,scheduled
2731d644-6da0-46f2-8efe-f3ebec7958a3,Happy Hour at Great Dane Pub & Brewing Co. - Eastside,Discounted drinks and appetizers,bar,0101000020E6100000658BA4DDE85156C06FB72407EC8A4540,"876 Jupiter Dr, Madison, WI 53718, USA",2025-04-28 17:45:00+00,2025-04-28 19:45:00+00,15.00,888f1a7e-36d6-4ff5-8ec3-82d2b30d48e7,generated,,"[""bar"",""restaurant""]","[""AeeoHcL7x7keKn8kv-ydb36toiF6Z2sTp7O6-BKapZgnOIcxzINjYouPJMxJqZ4iFothtBsWMu-XdxqPOFEmzvZtz4QkhDp7AIzlJnyvcVyD4iqDjVtyo0Wur5ule4yzIhc6UcLMzu36XxJ8EJm34874I9TucweQeZSGaKWccempu765Sjnjzl-8o1Lc_32UYDAGuh6ffbYMkF01bNHTvfvb570C02ToFoOLsBCS4acQBAF8SDCHPAj6zPJ4JPeGoS0kbTH4U0oO4RpgAYSaRbP1rT3KP7_NP-BlkLbZl7Z8E-UHsKbj5sDkVvIL5NsPxxXl6F740pn5hZo""]",2025-04-27 01:39:38.783508+00,2025-04-27 01:39:38.783508+00,scheduled
27d51118-55b3-4cc1-9281-f011c3a93b14,DJ Night at Lazy Oaf Lounge,Featuring top local DJs,night_club,0101000020E6100000252026E1C25456C05CFD22B2598F4540,"1617 N Stoughton Rd, Madison, WI 53704, USA",2025-05-16 12:45:00+00,2025-05-16 13:45:00+00,20.00,c2d98e47-23fa-4ea6-98ec-f68404a2ab8d,generated,,"[""night_club"",""bar"",""restaurant""]","[""AeeoHcLzTpQ6GG0VaeUMFp0Lf8ETRaTZZ4SYEVX_iDBZO7XOpc-oXNgewg5O2VN5f9NSjk83cfer1fs1PXJ-LsTXS5HmJuPZt-tdlE2DxgpaPNQ7MayEX7WIIhW2GsugGkodMalOhBXEb2Dd1AtSDysJaByvyM8CmkCdgv_BRvafUStzJjHJB6nWeWNizqIMLYqJWneV6XBzitbcQO85NZj1Fbo7kIGHXoM-aCux_aiezcmhfr_BRLtOL1u0PyTMdLk2T4IBMtq7T35ZY4DpXIHGJoM3E_k6rnLlTj6HnyqNoqXCP5eCqh1axHni_8rGHipzo-1DnMMoHk4spKxl-aLj5mcGtVOA8vFB1pjcOejfvcjd2OboOp7KUGRL6cRC42A-Qxfgw3-RnxL60_jde3afkL12kdHKsLCoND1WOWZMzR3UL7tONdOP3N4kygHulW-eF9zw-Rch3BfU9z9N186uJd16F3mTppK09fqEdQui1KmIMbq5hMh-Gl_JJIIigrLEAx4UYLtzcW2ZkPoQ5WyGQhMABj84dVR_AFzhPW4mwm-jgtiHyn26N9ImU2GdvnWnwQ7il-WXyImoe3rWxQmDojz1fgjwaFm_Rj08ziUR83Nq0gM6Kc-O42ct871n2esGj6A6-A""]",2025-04-27 01:50:21.090183+00,2025-04-27 01:50:21.090183+00,scheduled
28b4b29b-315c-4987-8014-b65e34154710,Guided Tour at Middleton Area Historical Society,Learn about the history and significance,tourist_attraction,0101000020E6100000039A63D4906056C009DC5FE2348C4540,"7410 Hubbard Ave, Middleton, WI 53562, USA",2025-05-01 16:45:00+00,2025-05-01 19:45:00+00,10.00,35ac53b2-5c14-4646-bb11-e1bdeeb883d9,generated,,"[""tourist_attraction"",""museum""]","[""AeeoHcJJ-Wnp7tR8QeQR1GYwzz80GVbYft1b9cn1YFDJzxtwWN6YSYxSlTM0d7GKcMTSw9tdMFMUSbW1zrFeLlXbEo2HQwgNQqrcoOGdCtGlckPo2zK2NnOAvU8kougSCGE8k5_fSWU0_5AkqifX7k0bcj9NDz2MZpj0auYQtAylmYseQzxM_-pO-zmPNUA2B5VM6Kc3r4xzia3_WPt--2PjGElWi3Q5GQW7mOfD1rfgVQs_3f9pGSdrdA0Dvr36HftJG8XZrgurENdyssJbpXVL6FXNNBnN61S4gyC4vFUFNS2S-_HBKdkTDGD3T7ZyLAm3s3VWynAe-ZQ""]",2025-04-26 23:09:51.847752+00,2025-04-26 23:09:51.847752+00,scheduled
28cd74cc-c142-43a4-adae-e95f2da1e6b2,Happy Hour at Merchant Madison,Discounted drinks and appetizers,bar,0101000020E6100000C178BC7F625856C0B2D5E59480894540,"121 S Pinckney St, Madison, WI 53703, USA",2025-05-01 14:15:00+00,2025-05-01 16:15:00+00,15.00,985a54b2-ff90-4b59-a818-6ed376537973,generated,,"[""bar"",""restaurant""]","[""AeeoHcLOvbKvhonz8YuTxqbJ5rNEutUVzz_H5AoIK9TwY-Dyt59pCm3OIf_JTkjtbKH7o4ZjzWURRjKNHuBYNk-jgU7e3jhpeU36yeNmCMGYRVqEBGkq7Xr0DgvcVks4taWX6J6zpuxKAIJhFgipc43VnzSikcFZy7yHeRMZqGo3FoZkTxLBVCsGywvVaWsA-35oAsNAx2am9IIBiZyPLLEPAWSn37KGYrIEp9mT48u8NFZ99R16_gpZlwl8M2CvbYwXtOmlZZlxJ2obdyVEJDDPshGKspexIID8OQnzH-5Q6KHe81ucO4RsCDmItIB-CIUag8dfd7q_Sys""]",2025-04-26 23:07:02.894184+00,2025-04-26 23:07:02.894184+00,scheduled
296384ec-4c13-48e1-9fe6-553dbd26a9ef,Happy Hour at Mickey's Tavern,Discounted drinks and appetizers,bar,0101000020E61000000B5D8940F55656C008556AF6408B4540,"1524 Williamson St, Madison, WI 53703, USA",2025-05-05 12:45:00+00,2025-05-05 15:45:00+00,15.00,9b105855-4a84-4bce-a2ff-8e8aeb404dd3,generated,,"[""bar"",""restaurant""]","[""AeeoHcL76e6TCx37ELozPF_eU622b91rtqNfKhMSq-SeRzSLFb1kj6tOh2frq7TvlSE2grHJceeTAJLvv3Oxzens8SGwKoyA0PUT0YKS-IJRh_ZmGoND2dh_Pc_3i2F1XATRoAStAS0qbOK6IXJUaaPEY2xA-W2sTPKs6wxOBNY_S2Jf2L6vFlml2z0-vVHSHeJD5PrLJu9EPQm-aS2kC6oLm8xdtjpSxyBdcU-sjNxBf94iNkSsTmGb1kRTN7fF4d9YTzxCN90CL1rCqQ4ZGTSMhPH_LS3bzzlrsnWb7j3z_codieCk6L5__SQqi6yPl8jKue0bWlAkdjBnJLMSwWrdLfJ5n48pw8j8OYy5lXbZ1cE595bmfI8Py2pieVaXKwIgYPSf_5euU29sc1k2N0Ds_fnL3U4B6IpuVrQnhO6hKRN_K9_QrQcdLKibACrWD07z2eagSeObjjkLrTJ-JcA41ic427B2rdTAc7TNfFta8mX4e4WXKzhLWldVC-UUxde3HdCyTADpV9gIX6lslH_IqJoC7k1P-w4fRAv5h8_KDrfLF6oDabppRfUsYmKwOwOl4rUov_Q5oXZX3etyMPM91QmJkMvy-xvIk3qpenkzoQqVKDLf3kOuVBc-V08dF-rH0AbS9qYw""]",2025-04-27 01:39:46.820646+00,2025-04-27 01:39:46.820646+00,scheduled
29b7e304-fd6d-4fe2-a973-cf809622ba82,Midnight Showing at Cinematheque - University Wisconsin Madison,Special screening of cult classics,movie_theater,0101000020E610000024D1CB28965956C0D4307C444C894540,"Vilas Communication Hall, 821 University Ave, Madison, WI 53706, USA",2025-04-30 16:30:00+00,2025-04-30 20:30:00+00,12.00,6ea6b0dd-be90-4089-9cdb-89a2254cb405,generated,,"[""movie_theater""]","[""AeeoHcI6f8v7JoWlLIYXD7WnKU7WJOzmBEOt0LkoRP0_OReE4CIDV_97sVyA8UdwtrqIygK6tgRad6Jjn1oxsWc3KUugwUa46l7XXVujdqihgHdft5sZLOCGqbh-sFUHL8YB2H0mGeeNIQhBILj9lknFTyNZ-Iu14lAuCpKmcnpMeFJDOvNzmk22yZiptAruz6DdmVViB0PO4oXfeqU3DHJPv5UkicUjOyzQwqw3dQJTYIo8PvDnVKZlAlx4RcCPI_h_KT2GM9LwuVKVoYOubgAhKKOvN5ckZ_DH2_jDLCDzVMiYOTKlIhViRijiYvZzk-KG7vcnVleGKFxTskobDN8TjAWvbAa5pX9p5IcmP83Dg01oV5j1jg9PkPV1bQV1zCout2Ec41kEFwDaw3ydIKeeYUVIp7By8uULL5EIxwnZ-T9CIfcajaTGcew333Lmoud-v7zbfAEQv6Lo6APUqjw1teSRNCT4FFEc0EHFKpy5hYz3GqU6Vpke08DzL70AeyWrqePsoIi95kivL-WiGYBejrItHOkG1XgNQkyaxF47RngKXJqiCrT6IxKQRbaobq40sPQoeqKQd28jKGoSP9eHYPife6jsLwloxdLT34-8Dv4vKvJMZaMV_L3fTFpWk-_Z9QVjWg""]",2025-04-26 23:12:42.229609+00,2025-04-26 23:12:42.229609+00,scheduled
29cd67b9-afad-49aa-85b1-9a486b5d011f,Art Opening at Ruth Davis Design Gallery,Meet the artists and see new works,art_gallery,0101000020E6100000DB3B5920305A56C0B67C7FDEAF894540,"1300 Linden Dr, Madison, WI 53706, USA",2025-05-07 12:15:00+00,2025-05-07 16:15:00+00,0.00,a1be2c68-a7f5-4b19-97a6-f873cf9043e1,generated,,"[""art_gallery""]","[""AeeoHcL9uuZvwhbU_dXWxXcMOMDUcbPes7DycXDpA6qsYYyW5o5AJcmBuIP4c-DOJojiQnfUjwQ9eK1Va1z1Q8O-sMUCED7MSSQIyiv9vVD7UOzfDwsT7M6ah6_8VcfJ_cGLZTSjZ8KgXkbdLccw2JDy9nB6hogefl4Ski6U55Ulj6k8Mc70Z7tBBctyaUUdq5-y8q6iYfejzqW11WBmu3ZPvy5Rq7gOIsAM-Et-VG4SuQTKd21JlwhNUr58htWfOpq-rFDeQhrj3WvK5BDCi64dPnt5jYtu0SJi1ar7eHmNNzXkv8wZxqdlP2V06cwe9GULdCUWgnr8v8c""]",2025-04-27 01:45:48.286592+00,2025-04-27 01:45:48.286592+00,scheduled
29e3b001-ba51-4fbe-860c-3d41d3de806e,Happy Hour at QDOBA Mexican Eats,Discounted drinks and appetizers,bar,0101000020E6100000489C5FDEAD5956C0E2CD1ABCAF884540,"2 N Park St, Madison, WI 53715, USA",2025-05-21 14:30:00+00,2025-05-21 16:30:00+00,15.00,7819e4aa-8502-4a56-ad9a-9dee18d4c27f,generated,,"[""bar"",""store"",""restaurant""]","[""AeeoHcKkY4RLvAEi0JnIdY2Xx5dDP0MrwM2AjV7pdb5hDxXkgtuzxScXirGIfUbwcsMQnFyA4I9oc7NyAJjTs9AMINbU0rz_RKp8ICABdg-_-64qiDy4SWrnjRlrfBBXBDtrN-F_8GytqocAeO8rOghQDQkkM9NR0Cx13VfJcgywMCa7HCzDDSrABxusyu-JKMpzrnwJIY9nBYdwJWw5Ngg1kS-6q6yoqfMeZWvUAREYSr09BgXxH-1EISvkGZKIQTIdrgnq_29KbSL03E5BYNHcljhNm8J5MqlDAnPKfPy2XUODM6hCu0ZhubQdTAJ_76IrPGEz1ELQEY6iuimO2tzJYXuA6ihmy1AOk8QC0fiFV8AUXS1mQMYJE65VdWF2TUlICVy-mA0_urCQChPyf0hWQCrxAqmxOa9Xa2Ox6HIUfWgwgN8Jt9PauD5niqwBUqFlg1rYflx_KZGCwf1gxTA1Yf_wU6QnxPDVdMKYno4vlIrEdG-PiszcGbrXDyeznee5oag0KubdsBz3QEs7AQ7ZzRU_izSZ8oYmvcRa-OJtyJcUeHJXuUmPnIDShaeE-dewAd81zhAjWejWwn9FKlSA_hjCeuFz5_y8_p9RDAafHsDRSGWzOe2oOIQgvt51D1p9""]",2025-04-26 23:08:59.572663+00,2025-04-26 23:08:59.572663+00,scheduled
2a074281-2f06-4bf3-a699-3461db6647d0,Special Dinner at Highland Corner Grill,Enjoy a special menu curated by our chef,restaurant,0101000020E61000008BA141AF645B56C0F74BD5873F894540,"2424 University Ave, Madison, WI 53726, USA",2025-05-09 11:45:00+00,2025-05-09 15:45:00+00,35.99,70b396a7-9251-46ce-ab19-ff3f0511f6d5,generated,,"[""restaurant""]","[""AeeoHcIWtlKGK81Z1cME4zEOpBHdxeQ_uNo7LVardL-jnh90iIyzG10sfQsbqYX-NDt5sl_GRyi9_bEqd6H4uQeFqr2rG7pSSI1Dg0aFJG5WLhW-VLCXyA61PiC4ZCD4Q_Mb4wIgkgE6RPZIFTjQc_aCsqKvsCaLzgW1VExeh_-fz_g1OFlyA5JMRWqLp2R9hhWNHj6NE2YBeE3gRHUYkC3MSyAYF1T6rb9MuNrUMTDBbHb5N-6wWOLHQdOmdwkoebNE3hVES_WUZnTsg8u_vSVqxETHyjNu2koIqD-GELoheIhJcuiWdURvnLM4R-Dx_nmhSAI1lwbA3R9xv-RZ5xrsFO5i1Cn2WuLAmkgL9IHYywtLvltd26rE2q-k2TXeKy4HS2OzibIj12AfyWBScey25pFPVx0M1SElIE1vr5nlRObHHtY42WDJle276cIAyVfyUOeR4HlJgINDxxUqiCYosPbtZyHZLNpwUPwacmUVDVHE6XTwiyC_CzpqjH0Vjnso6MRz7yoFTiW3sifrJaTUVA7N2DwGmf7q1r3vI76NvLAbYElhzLrC6m2fvz2agxyCuD39Pgz9o3WYx8NWaKIXkyaRo220yrpFv1NGvCrX-BkG_PsXuPvOG2Qwy_ikLdrVpRJJWlhD""]",2025-04-26 23:06:29.210461+00,2025-04-26 23:06:29.210461+00,scheduled
2a421da7-bd8d-455f-883f-08da4001350d,Guided Tour at Middleton Area Historical Society,Learn about the history and significance,tourist_attraction,0101000020E6100000039A63D4906056C009DC5FE2348C4540,"7410 Hubbard Ave, Middleton, WI 53562, USA",2025-05-17 17:00:00+00,2025-05-17 21:00:00+00,10.00,0a93475d-7a6d-4df6-87fe-922e2c893772,generated,,"[""tourist_attraction"",""museum""]","[""AeeoHcIzj2xBM2IFF5BafEoR7gTMUAyA6EGm0ebALr8RF7FptCSBeVT-c0DFS5BHyyk54pAmAphfRJGoYdRLPxhmitmoTCIEqB2Xv7tEQOnz8iyWj_oBLFSNcjsZZR8qL2egKyNGXe6nmX2on4RDJEaiR_LOjj1OLjTzcc3u-fttYpw3kI5Zw4CU6wmqkWX84KERU2How888P6SMuRerPQlHfGreP7HkQyGXWmqfRQll9N8i4jvYSx5iMUE0zw29QJX162f8hIDA1MMSWJPWOHGM96M65ahp8dm9OO4U-MxtpUg5Agbt6JS_3gEDSs5LznDQGal7ElcwfBY""]",2025-04-27 01:40:23.003685+00,2025-04-27 01:40:23.003685+00,scheduled
2a75e250-68e2-4df2-945a-6d14ae0d35b3,Happy Hour at Dotty Dumpling's Dowry,Discounted drinks and appetizers,bar,0101000020E61000003599F1B6525956C0DC7E9EAB52894540,"317 N Frances St, Madison, WI 53703, USA",2025-04-29 11:45:00+00,2025-04-29 12:45:00+00,15.00,428e69da-1c88-429f-a27d-f5830487bc62,generated,,"[""bar"",""restaurant""]","[""AeeoHcIHkaBE8bu80V2YvJQAhctCtFW6BUUBy-aPjVdDbIhM5JY0rRfryKNEWA51gygPKfBaPwKKcWkYTXnQ17HkSv1drOh-Qo1vYbFtMlpI-F4BhDMkqiBNVtGr9EvMPQkHjHz8K58HIQdWtpLLAwU4ASEvmI2dB1-pEe1SwMntXB7aucuZ9t1MV_WchUICXk-3EYT2u_-3TYhcocm4FRKuIFhroZCeRZAyoN062TczvLEbyIDLN_LbFnpPemcC61mUDgYwAnkUGk0eO7ALJAlsKpFb8Jl08RRJxJAfaeBdhvZXSBcHOWdmuYppRBZtmfO9FrVpeDqtIU1ny8B41tc4w3W1lYljV3pSzcLLL9Rqk_nYQ_56IvfzR7kX7ea5O5xhUO77_QyVBijaF8TgXhFeoXyjsDQjuxsJ685qX0jDqQXG0TJ7RX8ejy0HldSYzx1cMBxiyP_68XuX9QWtHjLZM35G05Gf72XDrH6GpsMg7qbmVL6y6LTkL-knZH1REcFdM9SmEVRxKH4AWlVq8SSBX3FJ_SLJxAbd6KjomI12-j5xoLnt9ypnLGEPL6tSKoDaKqhzwFALXw433puOdhbFtIagPH7utI1W2KxMoiWXZz4nGz1jMiij6Tw_Xh4T9geDqM6wPuRg""]",2025-04-27 01:36:59.642498+00,2025-04-27 01:36:59.642498+00,scheduled
2ae2947c-7537-4c30-8e79-a90825f2d727,New Exhibit at Orpheum Terrace,Featuring works from renowned artists,museum,0101000020E6100000C9E53FA4DF5856C059DE550F98894540,"216 State St, Madison, WI 53703, USA",2025-05-01 11:45:00+00,2025-05-01 12:45:00+00,12.00,f69712d5-3590-4fcd-86c3-da4b8aca8429,generated,,"[""museum""]",[],2025-04-26 23:09:44.811847+00,2025-04-26 23:09:44.811847+00,scheduled
2b6a77a4-e9e6-4489-9c31-9f100e4a2a8c,Art Opening at James Watrous Gallery,Meet the artists and see new works,art_gallery,0101000020E610000032DD3532D95856C0D63E78488C894540,"201 State St, Madison, WI 53703, USA",2025-05-19 11:45:00+00,2025-05-19 12:45:00+00,0.00,b1b63298-142e-4f2c-a283-affafb530cde,generated,,"[""art_gallery""]","[""AeeoHcKhbK1Bhoetj7JWiVmHz3PuvRpyurd1in0SKI5ELhAA8rkoi6WmUYd2pKbzAmmgawhjebDPG3icnQfwdujINalN-_fZH5tECNq-AW4_n6VSy4e8UUkDWHbZENRnczm08O2Ci704rCZiyUqcWZNsAsSozC3TtrBg02_0mQ7UaqsKkOLxdvT_o_AUXP0zGjmXZXrhAZRSyt9bdL3CWBfOnCOw2W6wjWhyIncq6H_qQu9VqjxLYj4PmfljgrkiAt0wspgCgcugiRC8ZAFFWl9TK6HwSDrzB5PU0wjmQJp8UJjCyqJ__RCam1mMWCB_w_qIudwBzmkO8rc""]",2025-04-27 01:45:37.882683+00,2025-04-27 01:45:37.882683+00,scheduled
2b9ab038-9922-492b-b24d-2aa0a354bb5d,Live Music at Great Dane Pub & Brewing Co. - Hilldale,Featuring local artists and bands,bar,0101000020E61000002A0CDB60F25C56C028DB1BD71A894540,"357 Price Pl, Madison, WI 53705, USA",2025-04-27 19:45:00+00,2025-04-27 20:45:00+00,10.00,bf7a6a13-23cc-4741-b0d9-a078e0ac55e6,generated,,"[""bar"",""restaurant""]","[""AeeoHcLuKZQHM3orPImwnvKuzi6w0Uj7zBEe6ZVgALl8ocaPusVqbQ7ZTSBarlwJu_7Iw4oNGwgUDk8wRyHH4-PCZTg_p81OmZN68H6lhtyk6A-gRnKp1VrEPSj2cQpbNe6YtIkCmtDeocIHVxn7auptUOQujJIo_pCYfPbIwAx3zU7DWhF04e1lMoqNC_g0k0d4PXHIVTsKX1F9GIK6fnsN3OeMf1FWy-zQsG6ZwwNC4kTN5AoMTlIJVva8nCiw90Lrj1y8sZqiYi-bBbK-Lkqsc5DS4ABddyFMFWUAAeKNR35IN47wRQaGtmC4p33ue7Rm5g_o7CjBanw9VJmTZx6PHTruALuD107dALjUBMUujuXDi5hB0vAspfCjU677Dyc9hIhVjXpHrFGIon4g1MpyR6ROrBUPx985ZmlYcDYCmi3YGItE4slpJOS3TaEaeyT7i5O9OesgBxlS3_PBTeaEBLQwR2v_ZlJ7-lN4oR7sAixCwVu9Jr-wca7wjniMMIz4JbtREy8LVKxtoOAEbw4vgIp_lb3VRHH6B89XMnZN7LFMNBU_auWz_TQtBJM34gdf9GWc7854ry8L-zfGOoAgGZ1XDPTrBcMjV6aYoWpzGz1IlHhQnp7iE_blT-cUG_M7dKdQBA""]",2025-04-26 23:06:17.823077+00,2025-04-26 23:06:17.823077+00,scheduled
2bc4fff9-1f92-4fcb-92c5-22cda118ac83,Live Music at Olive Garden Italian Restaurant,Featuring local artists and bands,bar,0101000020E6100000AAD1AB014A6056C03EEC8502B6874540,"7017 Mineral Point Rd, Madison, WI 53717, USA",2025-05-25 14:00:00+00,2025-05-25 16:00:00+00,10.00,b7f254fe-7243-44c2-827e-a34baec952a3,generated,,"[""bar"",""meal_takeaway"",""restaurant""]","[""AeeoHcKvJgN7PQX734dupuGFxL7z0TeBzdXjO_xZXpD_Dwg3l_z32I-ZshchG3-yV85Uz-rzTsXX2UU-UFhdqqqf4fRamoQIiVdttwkN5GZslNOgyYZlohdR8a3LkorxhbHTCZ-HBkYkoLD1wf6IeDIYoGfcAiZqkOh_O4lZnCa2HVzyaoIapy2yhtqw6xRiddtrHpevVvcEldG72kKkZWv2FCcEec2rE2VyyOOFmZ22m4fCWVBXzY21rXwCgw2slMlnGxl0picoAsgYRIVzRA5QQgaJimcT9IRuShtwYkPjbvzJT_Ap78hjnhVS1VtN35zLNC1vjR7MqlwdFr3ukZlsfP9nWM-zTEs1Ht4L3k45A7gLG9JC90wCCLmxvgacFaVEZ7A_kqNOKL7nrjSyUJMt5NJp-g-yuv8UkVLaBnwW_rEdNzuB0nixYhKKPyfiyvbOoD2MWcHDo4eLGCYym8ZqX1qmKiCskFPnTIQScIavaaijJKD4HnjR4AKGQeh-eQ4dkC9w86dGLUTvpw5c-R4BCVZR-Po4eXv1jAyrBtD0FdoYGA3nFPaDv8z58cXmoWhQpLaer6D6sJB_LfQqZKLv7nercb18epsjeknqumbnjU5GesTegXEzEO_I90rd3SmPx3lspA""]",2025-04-26 23:07:11.550462+00,2025-04-26 23:07:11.550462+00,scheduled
2bdbda21-084d-40ab-ae4e-7b20ba10a0de,Gallery Talk at Opacolor LLC,Discussion with featured artists,art_gallery,0101000020E6100000911F9672E35756C0208A13A97A8A4540,"849 E Washington Ave # 110, Madison, WI 53703, USA",2025-05-07 12:30:00+00,2025-05-07 13:30:00+00,5.00,6535cb01-c7ed-4486-b177-fa9e34fb9111,generated,,"[""art_gallery""]",[],2025-04-27 01:46:10.17457+00,2025-04-27 01:46:10.17457+00,scheduled
2bdd04df-49c0-4988-891c-636edbf69705,Art Opening at One-OneThousand,Meet the artists and see new works,art_gallery,0101000020E6100000D6C3E116BD5856C0CC762A85E5894540,"301 Wisconsin Ave, Madison, WI 53703, USA",2025-05-04 17:30:00+00,2025-05-04 18:30:00+00,0.00,f1654356-5adb-43a3-8591-31d9ffded48b,generated,,"[""art_gallery""]",[],2025-04-27 01:45:57.282328+00,2025-04-27 01:45:57.282328+00,scheduled
2c3e404b-c487-4871-8ed0-d2b640d1ec53,Gallery Talk at 1308 Galleries,Discussion with featured artists,art_gallery,0101000020E6100000B2B6291E175A56C010A2C6CE25894540,"1308 W Dayton St, Madison, WI 53715, USA",2025-05-02 17:45:00+00,2025-05-02 21:45:00+00,5.00,089d6456-946c-4149-80ab-f01888d2f090,generated,,"[""art_gallery""]","[""AeeoHcKxZiN9RS1xQ4MO_3kptTQw5xpIRyy3RL5paBdPpj-DpBODNs9YZMclU3p34ryn8QeyQmNdi5As6_X3TMqOc8vCQQm_ZtvfYTqskik26_Fvz9KHF_cv407AEI-GeH_PIOxHz2xNZauWpodidsruAutLgi4hIMZbIDBiF2HH7MUr0MTj_4OMwqEcHys4diWLzuxAz74aDk_0DAS8_W9ZCgM0SKSfzhVSFH5KsKevAuH4f9FZNeJbhOAMDfqvBOr-2qJWFdqStyQhad7EGjDhGY3oz4O_INtO-PFITDWwRK_y8Lv3RnVvUf_WekXyQJGuIlrGs8j7FxIGE_NBj3udE1e0gcDVzD3F1W8elJJNU3oKc3NAO7xlHIueCxJsqpCoKbd1VuGydV6YCAcIvIiBD-P_LrwQKYHlnlLzvkLO4JrYQBKoyJXDCs8gJJXOgwm2wkCNBtIybycV5Df_WUPHWDHC8s-modLS5pbO9UG2w3_Lhn1yut3GjJ-x3u2Vxr_XFpNmFcGHoV57Q7R5HSkGBcgHXWcxvq4Q7eZIqK_aREf2aDv5MBfJPjWfjnTGH1i15eOOZowCbGNlp3HPPphhpcLjdkrhdO70Z3hrYWo9GtoModGeZKHa6Y6Bqz8r0Zv7""]",2025-04-27 01:46:13.992485+00,2025-04-27 01:46:13.992485+00,scheduled
2c68d283-50ac-424b-a4af-d3738dc4ac14,Gallery Talk at Communication,Discussion with featured artists,art_gallery,0101000020E6100000DFFA5525365656C06A8995D1C88C4540,"2645 Milwaukee St, Madison, WI 53704, USA",2025-05-04 11:30:00+00,2025-05-04 15:30:00+00,5.00,c4d63cd4-eaea-4ecb-87e0-85817dde643e,generated,,"[""art_gallery"",""store""]","[""AeeoHcKagoAAolVHg0qkFzckZjiW40CIQLa3R_0KeOLzyvBX2U2lZs1kXxTa35Ia8q5rjquYljzTiA39Z_Y2qQ0qYpXkIGPqh0ZrD6Tpuy2Qi2wUkt7ioRtaKfNkipfcVp1Wc1htXjAHlvgQPafqILh3zs3P4JT4MN7tHaS-2-Fjxc2jDUq16W_1jmQAndh02iUa45-hDN4jIYwlr7j0Ua_AqcLF3AU0vGkFJKBiaErYKMSbu9wMFcCYDAkKRPTJ5DaH-Bht1vO58gmegocP6rDCDW7eT_WulLJCAkn2CsUy4UNL9FzsUuBRjPeliGXZMIsDc0kLYS6sgSOPwPPbFF-5Yl_GgJoxMTVNwPzt1AZJ8K2Kes3rJ4tkbGjINHWgIblhWJJ93WzlDSYju3h3NK_T8xJ_5Q0SmiUGWyB9tm-MhOWr0qdVZ83yk1wTKHlAkfwRu1ApLjhsyawu-4FHrzr2UUTxfQls-P5_1iHgttd83LlTjibG4uKHpelNLKlLa_oVtIykKX1DWfUugE-A5cpqqkx9yDjoffo9fH4mg_Qt4AuOw2A8B_E9YjfpAXN9od6SAMvWXXeSgAP1GePnEBqIpFRtW0Th0tZC1vU5BPDbqfmEhqFIhFDHWDawavCZVAtKJl8O8g""]",2025-04-27 01:46:36.926942+00,2025-04-27 01:46:36.926942+00,scheduled
